movie_id,Writer
460,Holger Franke
28752,Anthony Hinds
28752,Guy Endore
19059,Adam Kreutner
19059,Thomas Geiger
19059,Charley Stadler
19059,David Mitchell
8998,Nicole Holofcener
44947,Eve de Castro
13468,Lodge Kerrigan
20521,Kevin Murphy
20521,Dan Studney
25428,Adam Goldberg
25428,Adrian Butchart
53296,Pekko Pesonen
79363,Bruno VeSota
34193,William Goldman
34193,William Goldman
4441,Neil Armfield
4441,Luke Davies
84954,Karl Abraham
84954,Hans Neumann
84954,Colin Ross
84954,Hanns Sachs
11490,Luc Dardenne
11490,Jean-Pierre Dardenne
11304,Tom Forman
11304,Greg Kandra
55368,Louis Malle
55368,Patrick Modiano
18276,Wil Shriner
18276,Carl Hiaasen
26514,Eleanor Lamb
26514,Wilson Rawls
26514,Douglas C. Stewart
4257,Jim Abrahams
4257,Craig Mazin
4257,Pat Proft
2652,Brian Nelson
19592,Simon Barrett
1629,Jean-Luc Godard
17111,Sophon Sakdaphisit
17111,Banjong Pisanthanakun
17111,Parkpoom Wongpoom
17111,Songpol Sungsuan
9526,Garrison Keillor
9526,Garrison Keillor
9526,Ken LaZebnik
19126,Robert Tannen
80556,Satyajit Ray
80556,Munshi Premchand
39045,Collodi
39045,Dennis O'Flaherty
39045,Barry O'Brien
39045,Robby London
27201,Hal Barwood
5820,George Nolfi
5820,Gerald Petievich
19661,Howard Fast
19661,Peter Stone
41338,Im Sang-soo
9904,Ed Decter
9904,John J. Strauss
9904,David Collard
9904,Mark Gibson
9904,Philip Halprin
9904,Matt Lopez
9904,Steve 'Spaz' Williams
9904,Lloyd Taylor
9904,Bill Wolkoff
9904,John Williamson
50724,Jaime Bayly
50724,Jaime Bayly
588,Roger Avary
17247,Carlos Reygadas
9310,Paul Weitz
48369,N/A
48369,N/A
48369,N/A
48369,N/A
48369,N/A
48369,N/A
48369,N/A
18858,Ann Turner
35545,Benjamin Glazer
35545,Leo Birinsky
1557,Hans-Christian Schmid
16367,Tim Firth
16367,Geoff Deane
17131,Dashiell Hammett
17131,Jonathan Latimer
8982,Piyaros Thongdee
8982,Joe Wannapin
8982,Prachya Pinkaew
956,Bruce Geller
956,J.J. Abrams
956,Alex Kurtzman
956,Roberto Orci
36253,Tsai Ming-liang
31506,Thea von Harbou
42512,Thea von Harbou
1416,Kim Ki-duk
9530,Geoff Rodkey
9829,Paul Greengrass
10115,Jessica Bendinger
560,Rufus King
560,Silvia Richards
5717,Ramin Bahrani
41292,Jia Zhangke
14384,John Gay
14384,Theodore V. Olsen
28432,James Seymour
28432,Manuel Seff
19719,James Gunn
19719,Jenna Fischer
19719,Peter Alton
19719,Lee Gren
10008,Courtney Solomon
10008,Brent Monahan
7870,David Jacobson
34019,Yôji Yamada
34019,Yoshitaka Asama
7518,Tom Lewis
7518,Karey Kirkpatrick
7518,Len Blum
7518,Lorne Cameron
7518,David Hoselton
7518,Michael Fry
7518,Steven E. Gordon
9786,Daniel Clowes
9786,Daniel Clowes
503,Mark Protosevich
503,Paul Gallico
591,Akiva Goldsman
591,Dan Brown
36668,Simon Kinberg
36668,Zak Penn
9767,Vince Vaughn
9767,Jeremy Garelick
9767,Jeremy Garelick
9767,Jay Lavender
9767,Jay Lavender
13689,Kevin Bernhardt
13689,Dan Millman
18164,Anthony Cipriano
15013,Richard E. Grant
21014,Mark Zakarin
920,John Lasseter
920,John Lasseter
920,Joe Ranft
920,Joe Ranft
920,Dan Fogelman
920,Jorgen Klubien
920,Jorgen Klubien
920,Kiel Murray
920,Phil Lorin
18484,Larry Clark
9700,Guillermo Cabrera Infante
9700,D. Daniel Vujić
14167,Timm Sharp
14167,Matthew Perniciaro
12261,Edwin Torres
12261,Michael Bregman
59892,Jan Švankmajer
15264,Paul Fix
15264,Michael Hogan
15264,Gordon Ray Young
20330,Douglas Morrow
20330,Douglas Morrow
44126,Enzo G. Castellari
44126,Luigi Cozzi
44126,Tito Carpi
55418,Timo K. Mukka
55418,Pirjo Honkasalo
55418,Panu Rajala
55418,Rauni Mollberg
101908,Wang Xiaoshuai
12766,Borden Chase
12766,James R. Webb
12766,Roland Kibbee
15402,Mary Harron
15402,Guinevere Turner
26116,Dolph Lundgren
26116,Bryan Edward Hill
32446,Bill Sherwood
15366,Aric Avelino
15366,Steven Bagatourian
53905,Randall Miller
38344,N/A
38344,N/A
38344,N/A
38344,N/A
38344,N/A
38344,N/A
38344,N/A
806,David Seltzer
20021,Milo Addica
20021,James Marsh
9353,Mike White
9353,Jared Hess
9353,Jared Hess
9353,Jerusha Hess
9353,Jerusha Hess
2044,David Auburn
9339,Steve Koren
9339,Mark O'Keefe
20945,DeWitt Bodeen
20945,Charles O'Neal
122271,Mike Leigh
50254,Peter Watkins
28249,Gouverneur Morris
28249,Ruth Wightman
350,Aline Brosh McKenna
350,Lauren Weisberger
58,Ted Elliott
58,Ted Elliott
58,Terry Rossio
58,Terry Rossio
1819,Michael LeSieur
2295,Kevin Smith
9697,M. Night Shyamalan
9697,M. Night Shyamalan
4474,Don Payne
43240,Oscar Brodney
43240,Cid Ricketts Sumner
30022,Edmund Beloin
30022,Robert O'Brien
30022,Leslie Charteris
28673,Mario Caiano
28673,Fabio De Agostini
20556,N/A
20556,N/A
20556,N/A
20556,N/A
20556,N/A
20556,N/A
20556,N/A
4962,Otar Iosseliani
10007,Dan Madigan
1887,Sofia Coppola
1841,Raymond Chandler
1841,Raymond Chandler
1841,Steve Fisher
71762,Eduard Volodarskiy
71762,Yuri German
13508,Chris Paine
1611,Sönke Wortmann
1611,Rochus Hahn
48693,Jean Eustache
1781,Davis Guggenheim
43155,Waldemar Young
43155,Frank Wead
43155,Vincent Lawrence
16270,John Hughes
8997,Gary Scott Thompson
8997,Gary Scott Thompson
8997,Joel Soisson
8997,Andrew W. Marlowe
42003,N/A
42003,N/A
42003,N/A
42003,N/A
42003,N/A
42003,N/A
42003,N/A
63100,Betty Ulius
18404,Martin Guigui
51571,Dudley Nichols
16074,Lu Chuan
10947,Peter Barsocchini
71769,N/A
71769,N/A
71769,N/A
71769,N/A
71769,N/A
71769,N/A
71769,N/A
34787,Matthew Barney
29138,N/A
29138,N/A
29138,N/A
29138,N/A
29138,N/A
29138,N/A
29138,N/A
8443,Karim Aïnouz
18553,Paul Schrader
26567,Joseph Castelo
26567,Ayad Akhtar
34186,Donald E. Westlake
34186,Donald E. Westlake
17021,N/A
17021,N/A
17021,N/A
17021,N/A
17021,N/A
17021,N/A
17021,N/A
53231,Jack Cunningham
53231,Elinor Glyn
22747,Gary Sinyor
22747,Jane Walker Wood
22747,Jane Walker Wood
22747,Steven Manners
22747,Steven Manners
27320,N/A
27320,N/A
27320,N/A
27320,N/A
27320,N/A
27320,N/A
27320,N/A
17741,Robert Wade
17741,Neal Purvis
25563,Robert Rossen
25563,Abem Finkel
146322,Steven Hilliard Stern
43147,Howard J. Green
43147,Manuel Seff
43147,Forrest Wilson
7549,Chris Chow
7549,Chi-long To
7549,Christine To
151590,Leon Gordon
151590,Zelda Sears
151590,Wanda Tuchock
151590,Edith Fitzgerald
151590,David Graham Phillips
41796,Atom Egoyan
9615,Chris Morgan
9513,Joel Cohen
9513,Alec Sokolow
9513,Jim Davis
20604,Sam Dunn
20604,Scot McFadyen
20604,Jessica Joy Wise
410,Wolfgang Kohlhaase
31692,Howard Franklin
25509,Marguerite Roberts
31998,Philip Barry
31998,Donald Ogden Stewart
9917,Vondie Curtis-Hall
9917,Darin Scott
9917,Michael Mahern
10770,Marcello Fondato
10770,Francesco Scardamaglia
4375,Frank Owen
4375,René Hardy
8008,Alison Murray
60269,Philippe Mora
60269,Margaret Carnegie
51303,Ernest Pagano
51303,Lew Lipton
1452,Bryan Singer
1452,Michael Dougherty
1452,Michael Dougherty
1452,Jerry Siegel
1452,Joe Shuster
1452,Dan Harris
1452,Dan Harris
57406,Lian Lunson
18191,David Mamet
14474,Sarah Bird
14474,Billy Kent
14474,Adam Wierzbianski
14474,Adam Wierzbianski
773,Michael Arndt
16429,Brian Aldiss
16429,Tony Grisoni
126090,Pjer Žalica
36576,Blake Edwards
36576,Geoffrey Edwards
33005,J.T. Petty
33005,Donald A. Wollheim
36762,Jon Mikl Thor
19676,N/A
19676,N/A
19676,N/A
19676,N/A
19676,N/A
19676,N/A
19676,N/A
10308,Rainer Werner Fassbinder
10308,Michael Fengler
34380,N/A
34380,N/A
34380,N/A
34380,N/A
34380,N/A
34380,N/A
34380,N/A
19972,Remigio Del Grosso
19972,Gian Paolo Callegari
21631,Graham Greene
35955,Anthony Mann
35955,Anthony Mann
35955,Harry Essex
35955,Dorothy Atlas
41214,Daniel Taradash
41214,John Monks Jr.
41214,Willard Motley
1164,Alejandro González Iñárritu
1164,Guillermo Arriaga
1164,Guillermo Arriaga
71282,Jules Furthman
71282,James Kevin McGuinness
71282,Crosbie Garstin
72881,Alvin Sargent
72881,Madison Jones
9520,Richard Claus
42839,Frank Tashlin
42839,Garson Kanin
42839,Herbert Baker
32740,N/A
32740,N/A
32740,N/A
32740,N/A
32740,N/A
32740,N/A
32740,N/A
13141,Amy Sedaris
13141,Paul Dinello
13141,Stephen Colbert
31915,David Seltzer
45817,John Huston
45817,Gladys Hill
45817,Noel Behn
43838,Lamar Trotti
31463,Philip Chidel
39083,Peter Lance
11554,Hou Hsiao-hsien
11554,Chu Tien-Wen
25305,Charles Bail
25305,Leon Capetanos
35199,Patrick Creadon
35199,Christine O'Malley
15383,Jean-Pierre Melville
15383,Joseph Kessel
47850,N/A
47850,N/A
47850,N/A
47850,N/A
47850,N/A
47850,N/A
47850,N/A
9072,Marlon Wayans
9072,Keenen Ivory Wayans
9072,Shawn Wayans
43903,Robert Lord
43903,Delmer Daves
43903,Delmer Daves
43600,James Warner Bellah
43600,Allen Rivkin
43600,P.J. Wolfson
73907,Eric Ambler
27716,Ralph Bakshi
54111,Min Kyu-dong
54111,Kim Tae-yong
9727,Andy Cheng
9727,J.C. Pollock
9727,J.C. Pollock
14120,Bill Ewing
76344,William Gibson
76344,Isobel Lennart
42636,Abby Mann
42636,Roderick Thorpe
9297,Pamela Pettler
9297,Dan Harmon
9297,Rob Schrab
26826,Petr Zelenka
81312,Ryszard Zatorski
5070,Bertrand Blier
13802,N/A
13802,N/A
13802,N/A
13802,N/A
13802,N/A
13802,N/A
13802,N/A
43778,Tomás Gutiérrez Alea
43778,Ramón F. Suárez
43778,Alfredo L. Del Cueto
326,Sebastian Gutierrez
326,John Heffernan
326,John Heffernan
326,David Dalessandro
512,Woody Allen
9718,Will Ferrell
9718,Adam McKay
1593,Thomas Lennon
1593,Ben Garant
1852,Andrea Berloff
1262,Zach Helm
43610,John Meehan
43610,Sonya Levien
43610,Marcia Davenport
126781,Richard Murphy
126781,Gerald Green
126781,Gerald Green
47758,Ferenc Molnár
47758,Preston Sturges
47758,Jane Hinton
13338,Oscar Kightley
13338,James Griffin
82,Michael Mann
82,Anthony Yerkovich
14963,Edward Burns
9921,Will Rokos
36342,Warren Duff
36342,Norman Reilly Raine
36342,Jerome Odlum
51043,John Fusco
24164,Marco Bellocchio
24164,Daniela Ceselli
1986,Radu Mihaileanu
1986,Alain-Michel Blanc
31152,Nicholas Ray
31152,A.I. Bezzerides
31152,A.I. Bezzerides
31152,Gerald Butler
1402,Steve Conrad
2805,Wisit Sasanatieng
9293,Jeff Lowell
9906,John A. Davis
9906,John Nickle
84956,Rudolf Schneider
84956,Arthur Robison
35075,N/A
35075,N/A
35075,N/A
35075,N/A
35075,N/A
35075,N/A
35075,N/A
55587,Thea von Harbou
55587,Thea von Harbou
55587,Carl Theodor Dreyer
55587,Carl Theodor Dreyer
55587,Herman Bang
43597,Darryl F. Zanuck
43597,Lillie Hayward
43597,Ben Markson
43597,Rosalind Keating Shaffer
47880,N/A
47880,N/A
47880,N/A
47880,N/A
47880,N/A
47880,N/A
47880,N/A
31032,Cristi Puiu
31032,Razvan Radulescu
51857,Carlos Saura
51857,Carlos Saura
42479,David Weisman
42479,John Palmer
145899,N/A
145899,N/A
145899,N/A
145899,N/A
145899,N/A
145899,N/A
145899,N/A
43542,N. Richard Nash
43542,N. Richard Nash
1948,Brian Taylor
1948,Mark Neveldine
148,Isabel Coixet
9951,Jarno Laasala
9951,Tuukka Tiensuu
9951,Jukka Hildén
77221,Menno Meyjes
77221,Jean-Jacques Annaud
77221,Alain Godard
77221,Hans Ruesch
77250,Dudley Nichols
77250,Charles Nordhoff
77250,James Norman Hall
77250,Oliver H.P. Garrett
52452,Brendan Foley
31979,N/A
31979,N/A
31979,N/A
31979,N/A
31979,N/A
31979,N/A
31979,N/A
5289,Tony Giglio
9782,Armistead Maupin
9782,Terry Anderson
9782,Patrick Stettner
9907,Steve Oedekerk
42501,Louis Malle
27203,Jonathan Latimer
63618,Alfred Hayes
63618,William E. Barrett
35921,Richard Murphy
35921,Meyer Levin
15696,Emeric Pressburger
15696,Michael Powell
19017,James H. Nicholson
19017,Leigh Chapman
19017,Antonio Santean
19017,Richard Unekis
42756,Ben Hecht
37929,Everett De Roche
37929,Gabrielle Lord
9762,Duane Adler
9762,Duane Adler
9762,Melissa Rosenberg
14113,Adam Rifkin
14113,Adam Rifkin
14113,David Berenbaum
14113,Jason Lethcoe
15049,Kevin Tierney
15049,Leila Basen
86604,Paul Jarrico
21712,Robin Nishi
15414,Robert Edwards
7859,Ryan Fleck
7859,Anna Boden
16998,Jérôme Beaujour
16998,Emmanuel Carrère
16998,Emmanuel Carrère
25645,Pik-yin Tang
58311,Susan Chan
58311,Sandy Shaw
58311,Sandy Shaw
18672,Tsui Hark
18672,Chan Tin-Suen
18672,Elsa Tang
39776,Raymond To
11559,Terry Gilliam
11559,Tony Grisoni
11559,Mitch Cullin
31513,Adolph Green
31513,Buddy G. DeSylva
31513,Lew Brown
31513,Betty Comden
31513,Laurence Schwab
31513,Frank Mandel
31513,Ray Henderson
10348,Gordon Chan
10348,Philip Kwok Wai-Chung
26718,Darryl F. Zanuck
26718,Seton I. Miller
26718,Seton I. Miller
1023,Anders Thomas Jensen
59964,Lynn Root
59964,Joseph Schrank
71436,Edmund Goulding
71436,Henry King
71436,Joseph Hergesheimer
2168,Murali K. Thalluri
10118,Amy Rardin
10118,Jessica O'Toole
10118,John Quaintance
9788,Adam Cooper
9788,Bill Collage
9788,Mark Perez
9788,Mark Perez
14174,Tamara Berger
11689,Enzo Barboni
11689,Enzo Barboni
39797,Clas Lindberg
39749,Peter Dalle
39749,Bengt Palmers
14893,Klaus Bondam
14893,Hella Joof
33813,Richard Macaulay
33813,Eve Greene
33813,James Gunn
1540,Laurent Cantet
1540,Robin Campillo
1540,Dany Laferrière
26502,Burt Kennedy
26502,Burt Kennedy
57840,Harry Tugend
57840,Sam Hellman
57840,Laura E. Richards
57840,Gladys Lehman
1491,Neil Burger
1491,Steven Millhauser
34233,Harry Kurnitz
34233,George Oppenheimer
34233,Herbert Dalmas
33792,Anthony Veiller
33792,Myles Connolly
33792,Howard Lindsay
33792,Russel Crouse
51601,Humphrey Cobb
51601,Robert Tasker
51601,John Bright
51601,Peter Milne
1165,Peter Morgan
7291,Olivier Marchal
7291,Franck Mancuso
7291,Julien Rappeneau
7291,Dominique Loiseau
9988,Jay Chandrasekhar
9988,Steve Lemme
9988,Kevin Heffernan
9988,Erik Stolhanske
9988,Paul Soter
24115,Bob Dolman
11652,Brad Gann
13816,Bryan Barber
34006,Earl Baldwin
34006,Joseph Schrank
22238,Eran Riklis
22238,Suha Arraf
4913,Jeff Stanzler
63848,Terrence McNally
63848,Terrence McNally
43006,Norman Krasna
43006,Norman Krasna
19072,Ronald Neame
19072,David Lean
19072,Noël Coward
19072,Noël Coward
19072,Anthony Havelock-Allan
44892,H.M. Walker
15265,Albert Lamorisse
25599,Charley Rogers
25599,Jack Jevne
11227,Luc Besson
29589,Sidney Gilliat
29589,Christianna Brand
29589,Claude Guerney
33810,Charley Rogers
33810,Felix Adler
43841,Felix Adler
41937,Maurizio Nichetti
41937,Mauro Monti
64499,Richard Glatzer
64499,Wash Westmoreland
24055,Mark Duplass
14597,Eric Knight
14597,Charles Sturridge
40769,Andrew Bujalski
9708,Anthony Shaffer
9708,Neil LaBute
14351,Preston A. Whitmore II
9813,Micah Schraft
9813,Abdi Nazemian
27453,N/A
27453,N/A
27453,N/A
27453,N/A
27453,N/A
27453,N/A
27453,N/A
39382,John Gay
39382,Walter Scott
271,Astrid Lindgren
35327,Bengt Palmers
35327,Björn Skifs
49940,Malin Lind Lagerlöf
22471,Peter Dalle
22471,Rolf Börjlind
1116,Paul Laverty
29966,Lillie Hayward
29966,Harold Shumate
29966,Luke Short
29966,Luke Short
43231,Luchino Visconti
43231,Suso Cecchi d'Amico
43231,Fyodor Dostoevsky
41508,Imre Kertész
61564,Philip Yordan
61564,Frank O'Rourke
50070,Waldemar Young
50070,Sidney Buchman
50070,Wilson Barrett
37628,Luis Buñuel
37628,Eduardo Ugarte
37628,Rodolfo Usigli
55343,Stuart Cooper
55343,Christopher Hudson
5072,Christopher Smith
5072,James Moran
2566,François Ozon
1249,Paul Bernbaum
9954,J.S. Cardone
43829,Nunnally Johnson
171771,Jimmy Larouche
7511,Paul Haggis
7511,Gabriele Muccino
32687,N/A
32687,N/A
32687,N/A
32687,N/A
32687,N/A
32687,N/A
32687,N/A
14057,Bart Freundlich
13075,Laurie Collyer
24916,Wilson Yip
24916,Matt Chow
24916,Siu Man Sing
7512,Mike Judge
7512,Mike Judge
7512,Etan Cohen
1963,Kim Ki-duk
58905,Dudley Nichols
58905,Waldemar Young
58905,Harold Lamb
10846,Roberto Benigni
10846,Vincenzo Cerami
32969,Lorenzo Semple Jr.
32969,Stephen Geller
1381,Darren Aronofsky
1381,Darren Aronofsky
1381,Ari Handel
15097,Alain Chabat
15097,Dominique Farrugia
15097,Chantal Lauby
34068,Mathieu Kassovitz
34068,Nicolas Boukhrief
43837,Jesse Lasky Jr.
43837,Walter DeLeon
43837,C. Gardner Sullivan
15374,Charles M. Schulz
15242,N/A
15242,N/A
15242,N/A
15242,N/A
15242,N/A
15242,N/A
15242,N/A
125759,Thomas Michael Donnelly
300,Michel Gondry
31148,Aben Kandel
31148,John Wexley
16411,Felix Chong
16411,Shuichi Shigeno
44046,Eric Weiss
52859,Dudley Nichols
52859,Eugene O'Neill
76117,Edward Anhalt
76117,Edna Anhalt
76117,Morton Thompson
9676,Josh Friedman
9676,James Ellroy
6948,David Ross
15213,Jeff Hand
15213,Howard Jonas
15213,Robert Kurtz
15213,John Flagg
15213,Angelo Libutti
15213,Elizabeth Ito
15213,Hank Tucker
15213,Kevin Johnson
15213,Rui Albene
15213,Phil Allora
15213,Richard Codor
15213,Ray daSilva
15213,James Fujii
15213,Willy Hartland
15213,Naeim Khavari
15213,Christian Lignan
15213,David S. Smith
15213,David Stephan
15213,Spyros Tsiounis
15213,Brian Mitchell
9766,Jac Flanders
9766,Jeff Maguire
32761,Michael Haneke
32761,Michael Haneke
32761,Johanna Teicht
32761,Johanna Teicht
12249,Benoît Delépine
12249,Gustave de Kervern
34127,Melville Shavelson
34127,Arthur Sheekman
34127,Don Hartman
34127,Jack Jevne
34127,Eddie Moran
34127,Philip Rapp
390,Wim Wenders
66487,N/A
66487,N/A
66487,N/A
66487,N/A
66487,N/A
66487,N/A
66487,N/A
1595,Wim Wenders
1595,Michael Meredith
1622,Dominik Moll
1622,Gilles Marchand
15742,György Pálfi
15742,Zsófia Ruttkay
161277,N/A
43410,Mani Ratnam
43410,Anurag Kashyap
5726,Russ Meyer
5721,Robert Rudelson
41758,Richard Russo
41758,Richard Russo
51079,Arnold Bennett
43122,Lajos Biró
43122,Arthur Wimperis
43122,Arthur Wimperis
1579,Mel Gibson
1579,Farhad Safinia
119907,N/A
119907,N/A
119907,N/A
119907,N/A
119907,N/A
119907,N/A
119907,N/A
65488,Millard Kaufman
65488,Ross Lockridge Jr.
9664,David S. Ward
9664,Phil Sears
9664,Blake T. Evans
12094,Jeff Tremaine
1717,Steven Zaillian
1717,Robert Penn Warren
15624,Gabrielle Zevin
15997,John Loy
15997,Tony Geiss
15997,Judy Freudberg
15997,Dev Ross
15997,John Ludin
47190,Leo Tolstoy
47190,Alexandre Volkoff
2753,Gerard Soeteman
2753,Harry Mulisch
496,Sacha Baron Cohen
496,Sacha Baron Cohen
496,Anthony Hines
496,Anthony Hines
496,Peter Baynham
496,Peter Baynham
496,Dan Mazer
496,Todd Phillips
40862,N/A
40862,N/A
40862,N/A
40862,N/A
40862,N/A
40862,N/A
40862,N/A
1417,Guillermo del Toro
1417,Raúl Monge
24751,Oscar Millard
4643,Ron L. Brinkerhoff
7484,Nat Mauldin
7484,Steve Bencich
7484,Ron J. Friedman
9842,Steve Potter
9842,Todd Phillips
9842,Scot Armstrong
9842,Scot Armstrong
9842,Patricia Moyes
9842,Hal E. Chester
36249,Robin Schiff
111642,Erich Pommer
111642,Charles Laughton
111642,Tim Whelan
111642,Bartlett Cormack
111642,Clemence Dane
27275,Cem Yılmaz
1422,William Monahan
1422,Alan Mak
1422,Felix Chong
10781,Sheldon Turner
10781,Sheldon Turner
10781,David J. Schow
9794,Greg Coolidge
9794,Don Calame
9794,Chris Conroy
9978,Anthony Horowitz
30025,Joseph Kessel
30025,Hans Jacoby
30025,A.I. Bezzerides
14812,Harald Rosenløw-Eeg
164687,Robert Yost
164687,Philip Klein
8332,Christian Alvart
3593,Malcolm Stuart Boylan
3593,Tom Kilpatrick
7510,Ryan Murphy
7510,Augusten Burroughs
28115,William Castle
28115,Philip Yordan
28297,Richard Brooks
28297,Robert Patterson
16548,Scott Coffey
1975,Takashi Shimizu
1975,Stephen Susco
9895,Barry Levinson
8975,Michelle Gallagher
8975,Alan B. McElroy
9672,Douglas McGrath
9672,George Plimpton
15005,Stephan Blinn
15005,Mark Andrew Olsen
15005,Tommy Tenney
39183,Mark Monroe
39183,John Dower
42236,Federico Fellini
42236,Bernardino Zapponi
42236,Giacomo Casanova
52360,Sidney Buchman
52360,Elizabeth Page
98498,N/A
98498,N/A
98498,N/A
98498,N/A
98498,N/A
98498,N/A
98498,N/A
46774,Anna Furmanov
86,Oskar Roehler
86,Michel Houellebecq
78479,Timo Kahilainen
78479,Heikki Vihinen
10070,Patrick Melton
10070,Marcus Dunstan
13209,Jafar Panahi
13209,Shadmehr Rastin
1440,Todd Field
1440,Tom Perrotta
1440,Tom Perrotta
13364,Amy Berg
43847,Stefan Zweig
43847,Donald Ogden Stewart
43847,Claudine West
43847,Ernest Vajda
28932,Joe Eszterhas
18925,Alex Kendrick
77198,Robert Riskin
77198,Mark Hellinger
1523,Peter Morgan
1523,Jeremy Brock
1523,Giles Foden
